city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
2630299.0,Hofn,IS,64.25,-15.21,07/18/20,51.4,64.0,32.0,9.15
5905393.0,Bonavista,CA,48.65,-53.11,07/18/20,54.36,68.0,100.0,3.78
3416888.0,Grindavik,IS,63.84,-22.43,07/18/20,46.4,81.0,20.0,10.29
1488465.0,Uporovo,RU,56.31,66.27,07/18/20,78.42,75.0,86.0,1.77
2065594.0,Mount Isa,AU,-20.73,139.5,07/18/20,78.8,11.0,0.0,6.93
2128983.0,Nayoro,JP,44.35,142.46,07/18/20,84.99,50.0,16.0,1.81
2038139.0,Changtu,CN,42.78,124.1,07/18/20,69.78,90.0,100.0,1.9
1529484.0,Kumul,CN,42.8,93.45,07/18/20,93.74,10.0,99.0,5.28
,,,,,,,,,
,,,,,,,,,
3424901.0,Aasiaat,GL,68.71,-52.87,07/18/20,44.55,63.0,100.0,7.27
2514651.0,Los Llanos de Aridane,ES,28.66,-17.92,07/18/20,77.0,53.0,52.0,9.17
2194098.0,Ahipara,NZ,-35.17,173.17,07/18/20,59.09,86.0,100.0,12.88
7647007.0,Bariloche,AR,-41.15,-71.31,07/18/20,39.2,93.0,90.0,4.56
2159220.0,Mackay,AU,-21.15,149.2,07/18/20,67.6,77.0,75.0,12.75
3430863.0,Mar del Plata,AR,-38.0,-57.56,07/18/20,47.97,100.0,90.0,1.9
2022773.0,Khandyga,RU,62.67,135.6,07/18/20,72.59,82.0,100.0,3.38
2561668.0,Santa Cruz,MA,30.42,-9.6,07/18/20,69.8,83.0,0.0,5.82
2014833.0,Tura,RU,64.28,100.25,07/18/20,50.72,79.0,99.0,4.16
,,,,,,,,,
187896.0,Mandera,KE,3.94,41.87,07/18/20,76.51,59.0,66.0,18.3
1337606.0,Eydhafushi,MV,5.1,73.07,07/18/20,82.98,75.0,100.0,21.79
,,,,,,,,,
1266397.0,Kodīnar,IN,20.79,70.7,07/18/20,84.58,79.0,1.0,14.23
,,,,,,,,,
4408000.0,Sedalia,US,38.7,-93.23,07/18/20,84.38,66.0,1.0,9.17
1798760.0,Pingliang,CN,35.54,106.69,07/18/20,75.4,37.0,0.0,4.56
6149996.0,Smithers,CA,54.78,-127.17,07/18/20,62.6,72.0,75.0,9.17
3899695.0,Ancud,CL,-41.87,-73.82,07/18/20,46.22,100.0,75.0,9.17
581357.0,Apatity,RU,67.56,33.4,07/18/20,61.84,80.0,90.0,2.73
2512186.0,Puerto del Rosario,ES,28.5,-13.86,07/18/20,82.4,42.0,16.0,12.75
1633419.0,Padang,ID,-0.95,100.35,07/18/20,84.2,74.0,20.0,3.36
3459094.0,Laguna,BR,-28.48,-48.78,07/18/20,63.39,90.0,0.0,15.26
3673536.0,Orocué,CO,4.79,-71.34,07/18/20,74.01,80.0,24.0,4.27
3533462.0,Acapulco de Juárez,MX,16.86,-99.89,07/18/20,84.2,83.0,40.0,8.05
3419842.0,Sisimiut,GL,66.94,-53.67,07/18/20,54.18,58.0,92.0,4.0
2112309.0,Katsuura,JP,35.13,140.3,07/18/20,80.94,70.0,75.0,16.11
6319315.0,Fonte Boa,BR,-2.5,-66.27,07/18/20,72.91,96.0,87.0,0.25
2014624.0,Udachny,RU,66.42,112.4,07/18/20,59.0,72.0,75.0,6.71
